46,56,54,88,92
50,57,54,83,95
52,56,54,-96,95
51,56,54,-109,91
51,56,54,-106,85
52,56,54,-88,94
49,56,54,-84,101
44,55,53,-90,106
38,56,55,-97,104
31,56,54,-99,102
21,56,54,-101,103
15,56,54,-105,99
11,56,54,-105,98
9,56,55,-99,97
7,56,54,-97,95
7,56,54,-97,96
6,56,54,-98,98
6,56,54,-99,101
6,55,53,-100,101
6,55,53,-100,97
6,55,52,-101,99
6,54,52,-98,100
6,53,52,-99,99
6,50,52,-101,97
6,47,52,-100,99
5,42,52,-99,94
5,38,52,-100,99
6,32,52,-99,99
7,27,53,-98,95
12,22,53,-99,97
18,18,54,-97,99
28,14,55,-99,99
38,12,55,-101,101
45,10,55,-101,101
49,9,55,-99,101
51,9,55,-99,99
52,8,55,-28,96
53,8,56,50,92
54,9,56,76,92
54,9,55,87,85
54,9,55,84,85
54,9,56,81,93
54,8,55,82,96
54,7,55,85,95
54,11,55,86,90
53,13,55,87,94
51,13,54,91,93
50,14,53,92,92
48,17,53,88,92
45,20,53,90,93
41,23,52,91,92
37,29,52,89,89
29,36,52,90,92
24,41,52,90,90
20,44,52,89,89
16,47,52,90,92
13,49,52,88,92
11,51,52,90,90
9,53,52,89,92
7,53,52,90,91
6,54,53,93,92
6,54,52,90,93
6,54,52,91,91
6,54,53,91,91
6,55,53,87,86
6,55,54,89,89
6,55,53,93,91
6,55,53,93,90
5,55,53,90,92
5,55,53,89,88
5,55,53,89,89
6,55,53,86,94
6,55,53,88,92
6,55,53,91,87
6,55,53,89,89
6,55,53,88,90
6,56,53,90,90
7,55,53,90,91
8,55,53,86,91
10,55,54,92,93
13,55,53,93,91
15,55,53,88,93
18,55,53,89,89
22,55,53,90,88
26,55,54,90,89
31,55,53,90,86
36,55,54,90,90
40,55,54,93,89
45,55,54,89,93
48,55,54,25,98
47,55,54,-82,95
47,55,54,-97,95
45,55,54,-98,91
36,54,54,-88,97
25,55,53,-91,99
17,54,53,-96,104
12,55,54,-99,107
9,55,54,-94,104
7,55,54,-95,97
6,55,54,-98,100
6,55,54,-99,103
6,55,54,-98,102
5,55,54,-98,98
5,54,54,-100,100
5,54,54,-101,102
6,54,55,-98,101
5,55,54,-101,103
6,55,55,-101,105
6,55,54,-100,102
8,55,54,-101,101
10,55,54,-103,101
16,56,53,-103,99
21,56,54,-102,99
28,56,53,-99,100
38,55,54,-101,99
45,52,54,-101,100
52,45,54,-99,99
54,36,55,-97,98
55,26,54,-99,98
55,21,55,-98,98
55,17,55,-98,95
55,14,55,-99,97
55,11,55,-100,99
56,8,55,-96,99
56,9,56,-88,96
57,9,56,16,96
57,9,56,102,88
57,9,55,126,87
57,9,56,115,83
57,9,56,91,86
57,9,55,81,93
57,9,55,81,97
57,9,56,84,96
57,9,55,84,93
57,9,56,91,93
58,9,56,92,91
58,9,55,88,89
57,9,55,88,85
57,9,56,89,90
57,9,56,88,90
57,9,56,91,93
57,9,56,91,89
57,9,56,91,89
56,9,56,90,89
56,9,56,89,89
56,9,55,87,92
56,8,55,88,90
55,9,55,90,91
55,9,55,90,92
55,9,55,91,92
54,9,55,89,89
55,9,55,86,88
54,9,55,91,87
54,9,55,91,90
55,9,56,89,89
55,9,56,91,90
55,9,56,92,90
55,9,55,91,90
55,9,55,89,91
55,9,56,88,89
55,10,55,90,91
55,10,55,91,89
55,10,55,90,89
54,11,54,87,91
55,11,55,88,90
54,12,55,91,89
54,13,54,93,91
54,14,54,90,91
54,14,55,90,89
54,15,55,89,85
54,16,56,87,85
55,17,55,91,92
55,18,55,93,94
55,19,55,92,92
55,21,55,86,93
55,22,55,88,91
55,24,55,91,89
54,26,56,92,92
55,29,55,91,91
55,31,55,90,88
55,34,55,87,89
55,37,55,85,91
55,39,54,87,92
55,42,54,90,90
55,44,53,89,87
55,47,52,21,92
55,50,49,-94,93
55,54,49,-99,97
55,55,31,-85,99
55,55,20,-95,105
56,55,15,-100,109
56,55,12,-103,105
56,55,10,-98,103
56,55,9,-95,99
56,56,8,-98,95
55,56,8,-100,96
56,55,8,-99,98
55,55,8,-100,96
55,55,8,-102,96
55,55,8,-103,98
55,55,8,-102,101
55,55,8,-97,101
55,55,8,-98,100
55,55,9,-100,97
55,55,9,-100,100
55,55,10,-100,102
55,55,15,-102,99
55,56,18,-99,100
55,55,24,-100,101
55,55,28,-100,100
55,55,33,-100,99
54,55,42,-100,99
54,55,49,-95,92
54,56,54,0,-21
53,55,54,85,-83
54,55,54,99,-93
54,56,54,92,-83
55,56,53,89,-83
54,56,53,88,-90
54,56,44,98,-98
55,55,39,95,-98
55,56,34,92,-99
55,56,23,94,-99
55,56,20,98,-99
55,56,16,100,-100
55,56,12,102,-99
55,56,10,101,-100
55,56,10,99,-101
56,55,8,98,-101
55,55,8,102,-103
55,55,8,100,-102
56,55,8,95,-99
55,56,8,96,-99
55,55,8,99,-100
55,55,8,98,-100
56,56,8,99,-103
56,56,8,101,-102
56,55,14,104,-96
56,55,23,99,-98
55,55,37,95,-105
55,52,47,99,-99
54,45,51,95,-99
54,37,54,92,-93
54,29,54,92,-99
54,25,53,90,-100
54,21,53,90,-97
53,16,54,94,-95
53,12,54,99,-99
52,10,54,105,-106
53,9,54,105,-114
53,9,53,103,-78
53,9,53,99,20
54,9,53,99,89
54,9,53,99,95
54,9,53,94,85
54,9,53,92,74
54,9,53,89,76
54,9,53,93,85
54,9,53,95,87
54,9,53,95,87
54,9,53,94,85
54,9,54,93,89
54,9,55,91,91
54,9,55,92,90
54,9,54,91,88
54,9,55,91,91
53,9,55,88,92
53,9,55,88,90
52,9,55,93,88
52,9,55,95,92
52,9,55,98,90
52,10,55,96,89
52,10,55,96,86
52,10,56,90,82
52,10,56,90,86
53,11,56,90,91
53,11,56,88,93
53,11,56,86,93
54,12,55,89,96
53,13,56,90,98
53,14,56,88,94
53,15,55,88,92
53,17,55,87,91
52,18,55,90,90
52,17,55,89,88
52,18,56,91,91
52,22,55,90,93
52,27,55,90,91
52,29,55,92,89
52,32,54,90,90
52,34,55,89,91
52,37,54,90,91
52,39,53,91,90
52,44,51,89,89
53,47,46,93,0
53,45,42,91,-88
53,43,41,89,-99
53,38,41,90,-92
53,33,42,95,-91
53,24,42,99,-92
53,20,43,110,-93
53,13,45,112,-99
53,9,46,107,-99
54,7,48,99,-94
54,7,49,95,-82
54,8,49,92,43
54,8,48,87,78
54,9,48,90,82
54,9,50,88,77
53,9,53,89,75
52,8,54,97,77
51,7,54,95,82
48,7,54,90,89
44,10,55,85,89
47,10,55,88,89
49,10,55,91,90
50,10,54,90,88
52,10,54,89,92
52,10,54,90,92
53,10,54,94,89
53,10,54,95,89
53,11,54,93,89
53,11,53,91,93
53,11,54,87,89
53,12,54,86,91
53,12,54,89,90
53,12,55,91,91
53,12,54,92,89
52,12,54,91,91
52,11,54,89,92
52,11,54,88,92
51,11,54,91,92
51,10,54,90,93
51,10,54,90,89
51,10,55,89,90
51,10,55,91,90
52,11,55,91,89
53,13,55,91,90
54,15,55,89,92
54,13,54,92,91
55,13,54,91,90
55,15,55,90,94
55,17,55,90,92
55,19,55,89,89
55,20,55,90,90
55,22,55,92,89
55,23,55,91,87
55,25,55,88,82
55,26,55,91,84
55,27,55,93,85
55,29,55,92,86
55,31,55,92,87
55,33,54,88,92
55,36,55,87,92
55,39,54,85,90
54,44,53,86,87
54,47,53,94,0
53,46,52,93,-103
53,41,53,91,-97
52,30,54,98,-93
52,24,54,101,-98
53,21,54,107,-100
53,17,54,110,-101
53,14,54,107,-97
53,12,54,99,-96
53,11,54,99,-97
53,10,54,95,-99
53,9,54,97,-94
52,9,53,92,0
52,9,53,92,88
52,9,53,93,98
51,9,53,94,84
51,8,53,92,79
51,9,53,94,80
50,9,53,97,85
50,9,53,90,87
50,9,53,90,88
50,9,53,89,87
50,9,53,89,85
51,9,53,92,87
51,9,53,91,88
51,9,53,91,90
51,10,53,92,92
50,10,53,92,93
50,10,53,88,93
50,10,54,87,92
50,11,54,86,92
50,12,54,88,91
50,13,54,87,92
50,14,54,91,94
50,14,54,93,91
50,14,54,93,90
50,15,55,95,88
51,16,55,91,88
51,18,54,90,89
51,21,54,88,89
50,23,54,89,92
50,25,54,91,90
50,28,53,90,92
50,32,52,89,93
50,36,51,90,89
50,39,49,90,90
50,47,46,92,79
50,49,41,96,-39
51,42,48,99,-92
51,28,52,102,-98
51,20,54,98,-101
51,15,55,99,-99
51,12,55,98,-99
52,10,55,100,-99
51,9,55,99,-100
52,9,55,97,-23
51,9,55,93,92
51,8,54,87,96
51,9,54,89,85
52,9,55,91,80
52,9,55,95,81
52,9,55,93,84
52,9,55,88,87
52,9,55,90,90
52,9,55,91,88
52,9,55,91,90
52,9,55,89,90
52,10,55,90,89
51,10,54,88,89
52,10,55,91,87
52,11,54,92,90
51,11,53,89,90
52,12,54,91,89
52,13,53,92,89
52,13,54,92,88
52,15,54,91,91
52,16,54,91,87
52,18,54,92,90
52,19,53,89,93
52,21,54,90,91
52,24,54,91,91
52,28,53,89,93
52,31,52,91,91
52,33,52,92,92
52,37,52,90,91
52,39,51,92,91
52,45,48,91,86
52,49,43,96,-69
52,46,46,97,-98
51,33,52,99,-97
52,26,53,100,-99
52,20,53,102,-97
52,17,54,97,-98
52,14,54,99,-99
52,12,55,101,-100
52,11,55,101,-101
53,10,55,101,-98
53,10,56,99,-101
53,9,56,99,-99
52,9,56,94,-19
53,9,56,88,54
53,9,56,86,106
53,9,56,88,99
53,9,55,87,85
53,9,55,93,80
53,10,55,96,84
53,10,55,96,83
53,10,54,93,86
53,10,54,92,89
53,9,54,94,89
53,9,53,93,88
52,9,54,89,87
52,10,54,92,90
52,10,54,92,90
52,10,54,90,91
52,10,54,91,89
52,10,54,89,88
52,10,54,87,90
52,10,54,87,91
52,10,53,88,88
52,11,54,88,89
53,11,54,90,88
53,11,54,89,89
53,12,55,91,90
53,12,55,92,86
53,13,55,92,86
53,14,55,94,91
53,15,55,89,87
53,16,55,83,87
52,17,54,74,86
52,19,54,71,85
52,20,54,79,90
52,23,55,88,92
52,25,55,93,95
52,28,54,99,96
52,32,54,105,96
52,34,53,106,95
52,36,53,99,90
53,39,51,95,93
52,48,46,90,84
53,51,43,96,-79
52,46,49,98,-85
52,33,54,98,-97
52,25,55,99,-99
51,19,55,100,-99
52,16,55,102,-102
52,14,55,104,-99
53,11,55,103,-101
53,10,55,101,-102
53,9,55,98,-101
53,9,55,98,-97
52,9,55,95,-28
52,10,55,93,18
52,11,55,90,84
52,11,56,88,97
52,10,56,91,98
52,10,56,87,90
52,10,56,86,81
52,10,56,90,75
52,10,55,94,76
52,10,55,95,80
52,10,55,96,83
51,10,55,97,84
51,10,55,95,88
51,10,55,95,90
50,10,54,94,91
50,10,55,95,88
50,10,55,93,94
50,10,55,92,93
51,10,55,93,91
51,10,55,91,91
51,9,54,90,90
51,10,54,90,88
52,11,54,90,87
52,11,54,90,88
52,11,55,90,92
52,12,54,90,89
52,12,54,91,88
52,13,54,91,92
52,15,54,92,89
52,16,53,90,86
52,18,53,89,90
52,20,53,91,91
52,23,54,92,87
52,25,53,88,90
52,30,53,88,91
52,32,53,88,91
52,34,53,90,90
52,37,52,89,91
52,39,52,89,92
52,41,52,91,88
52,47,49,90,86
52,50,43,93,-82
53,43,48,98,-83
52,38,50,100,-90
52,28,51,99,-96
52,23,51,102,-97
54,20,52,103,-98
54,15,52,101,-98
54,13,52,98,-99
54,11,52,99,-99
54,9,52,100,-100
54,9,52,96,-23
54,9,52,91,41
55,9,53,91,90
55,9,53,90,94
55,9,53,88,87
55,9,53,89,78
55,8,54,95,75
55,8,54,93,82
54,11,54,93,88
53,8,54,91,91
53,10,54,89,91
52,10,53,89,89
52,10,54,92,91
52,10,53,93,89
52,10,54,94,88
51,10,53,92,89
48,10,53,90,92
46,10,54,88,90
49,10,53,87,91
50,10,53,88,91
51,10,53,92,91
52,11,54,93,92
52,11,54,94,90
52,11,54,92,91
52,11,53,91,90
52,12,54,92,89
52,12,54,86,92
52,13,54,86,92
52,14,53,86,90
52,14,54,90,92
53,15,55,90,93
53,16,55,92,91
53,17,54,91,90
53,18,55,90,90
53,20,55,89,91
53,21,55,89,90
53,24,55,92,90
53,26,54,90,93
54,29,54,90,91
54,31,53,89,89
53,34,53,89,90
54,36,53,90,89
54,38,53,91,87
54,41,52,89,87
54,49,49,90,71
54,50,49,95,-103
54,37,55,99,-97
54,29,56,101,-99
54,23,57,104,-99
54,19,57,97,-99
54,16,57,97,-99
54,13,57,97,-95
54,11,57,98,-96
54,11,57,101,-98
54,10,56,101,-97
54,10,55,99,-99
54,10,55,100,-100
54,9,55,102,-96
54,8,53,99,-88
54,8,54,93,36
54,8,54,89,101
54,8,54,90,103
54,8,55,92,83
54,8,55,92,76
54,9,55,93,77
54,9,55,96,81
53,9,56,92,85
53,9,56,89,87
53,9,56,92,88
54,9,56,89,92
54,10,56,94,89
54,10,56,92,89
54,10,56,94,89
54,9,56,91,91
54,10,56,92,91
54,9,56,89,92
54,8,56,88,90
54,10,57,91,89
54,10,57,91,94
54,10,57,92,90
54,10,58,91,91
54,11,57,89,92
53,11,57,91,93
53,11,57,87,91
53,11,57,87,91
53,12,57,86,96
53,13,57,86,97
53,15,56,89,93
53,16,57,94,94
54,19,56,97,91
54,21,55,94,86
54,23,54,91,87
54,25,54,91,88
54,30,53,92,91
55,34,52,91,90
55,37,51,92,90
55,39,51,88,91
55,49,46,86,89
55,51,43,97,-90
55,42,51,97,-88
55,39,53,101,-95
55,34,53,103,-99
55,29,55,102,-100
55,25,55,100,-100
54,20,55,97,-99
54,16,55,99,-101
54,12,55,100,-104
54,11,55,102,-103
53,11,55,98,-99
53,11,55,98,-98
53,10,55,100,-96
53,9,56,100,-99
53,9,55,98,-99
54,9,56,94,-85
54,10,55,90,68
55,9,55,89,93
55,9,55,87,87
55,9,55,89,80
55,9,56,93,79
54,10,56,94,83
54,10,55,91,88
54,10,56,92,89
54,9,55,92,85
55,9,55,91,87
55,9,55,90,90
55,9,55,90,91
56,10,55,93,92
56,9,56,94,95
56,9,56,90,88
56,9,56,89,87
55,9,56,93,91
55,9,56,90,91
55,9,57,89,92
55,9,56,89,93
55,9,57,92,89
55,9,58,87,89
55,9,58,90,89
55,10,58,90,90
55,10,58,89,90
55,10,57,92,90
55,10,57,95,90
55,11,57,94,87
55,11,57,94,88
55,12,57,92,89
54,13,57,90,90
54,13,57,88,88
54,14,57,88,92
54,15,57,89,92
54,16,57,90,90
54,17,56,88,89
54,18,57,89,88
54,19,56,89,89
53,21,56,90,88
53,21,55,88,89
53,23,55,90,91
53,24,55,90,90
53,26,55,88,91
53,28,55,91,91
54,30,55,93,93
53,32,55,91,89
54,35,55,87,89
54,37,55,90,91
54,39,54,89,91
55,47,54,88,88
55,46,53,89,-92
54,17,54,102,-101
54,11,55,99,-99
54,10,55,102,-102
54,8,54,98,-72
53,9,55,86,79
53,10,55,89,88
53,9,55,89,84
54,10,55,97,79
54,10,55,98,80
54,10,55,96,85
54,10,55,93,86
54,10,55,93,85
54,9,55,91,85
53,9,55,91,88
53,9,55,90,88
54,9,55,94,92
54,9,55,95,89
54,9,55,94,89
54,9,56,90,90
54,9,55,90,87
53,9,55,89,89
54,8,55,92,87
53,9,55,88,85
54,9,55,91,91
53,9,55,92,92
53,9,55,90,88
52,9,55,88,93
53,8,55,90,90
52,9,55,91,90
52,9,54,92,89
52,9,54,89,88
52,9,53,90,94
53,9,53,93,91
53,9,53,88,91
53,9,54,91,91
53,9,53,89,91
54,9,54,90,92
54,8,54,92,91
53,9,54,90,91
53,9,54,90,87
53,9,55,93,89
53,9,55,89,90
52,9,54,89,90
52,9,55,91,88
52,9,54,89,90
52,9,54,91,89
52,8,54,92,92
52,8,54,92,91
52,9,54,92,91
53,9,54,90,90
53,9,53,89,92
52,9,54,88,93
52,9,54,88,94
52,8,53,90,91
52,9,54,90,90
52,9,54,89,90
52,9,55,87,89
52,9,55,90,91
52,9,55,90,90
53,9,55,94,89
53,10,54,92,91
54,9,54,88,90
54,9,54,91,90
54,9,54,90,90
54,9,54,89,90
54,9,54,89,87
54,9,54,89,90
54,9,54,89,91
54,7,54,91,92
54,10,54,88,90
54,9,54,88,91
53,8,54,88,91
53,9,54,90,89
52,10,54,91,89
52,9,54,91,89
52,9,54,91,90
53,10,53,90,90
53,9,53,90,93
54,10,54,92,90
54,10,54,91,89
54,10,54,89,92
54,10,54,89,91
53,11,54,90,89
53,11,54,92,91
52,11,54,90,91
53,11,54,91,90
53,11,55,92,89
53,12,54,90,89
54,13,54,90,92
54,13,54,92,89
55,14,55,90,90
54,14,54,89,90
55,15,55,88,86
55,15,54,89,86
55,16,55,91,87
55,16,54,90,90
55,17,55,93,89
55,18,55,90,88
55,19,54,87,92
55,19,54,90,93
55,20,53,91,91
55,21,53,89,89
55,22,54,88,90
55,23,54,91,86
54,24,54,93,90
55,26,54,91,90
55,28,55,90,91
55,30,54,92,91
55,31,54,88,91
54,33,54,86,90
54,34,54,87,89
53,35,54,87,91
52,36,54,88,91
52,37,54,91,91
52,39,54,90,92
52,41,54,92,95
53,46,54,89,82
53,43,54,94,-110
52,14,54,106,-101
52,12,54,99,-101
52,11,54,95,-97
53,10,54,97,-99
53,10,54,99,-98
53,9,53,103,-99
53,9,54,102,-99
53,9,54,101,-84
53,9,53,88,17
53,9,53,86,97
52,9,53,88,111
53,9,52,89,89
54,10,51,92,81
54,10,49,96,80
54,9,46,96,83
54,9,44,95,85
55,9,46,91,89
55,9,50,92,92
53,10,51,93,89
53,10,51,92,85
53,9,52,91,89
52,9,52,92,89
52,9,53,91,88
52,9,54,93,93
52,9,54,90,91
52,9,53,90,86
52,9,53,89,87
52,9,53,89,90
51,9,53,92,96
52,9,53,91,95
52,9,53,90,92
52,9,53,90,89
52,10,52,90,90
52,9,52,86,88
53,9,54,92,89
53,9,55,94,88
53,7,55,90,90
52,11,56,88,90
52,13,56,88,90
52,13,55,89,89
52,11,55,89,88
52,10,55,88,90
52,10,56,91,91
52,9,57,89,89
52,9,56,91,89
52,9,55,92,85
52,9,55,92,86
52,10,55,89,86
52,10,56,90,85
52,10,55,91,89
52,10,54,91,89
52,10,54,92,89
51,10,55,94,92
51,10,55,92,91
50,10,56,90,91
50,10,56,89,89
50,10,56,90,89
49,10,55,91,91
47,11,55,88,90
44,10,56,88,91
41,10,56,88,92
41,10,56,89,94
44,10,55,89,93
47,11,54,91,90
49,10,55,87,88
49,10,56,89,89
49,10,56,90,90
48,11,56,88,92
50,11,55,92,89
53,11,56,90,88
53,11,56,91,90
53,11,56,88,89
52,11,54,88,89
53,11,54,91,90
53,11,53,90,90
52,11,54,90,92
52,11,54,88,92
52,11,53,87,91
52,11,54,88,89
52,11,55,88,88
52,11,55,89,89
52,11,54,93,91
52,11,55,90,90
52,11,55,89,91
52,11,55,90,93
52,11,55,92,90
52,11,55,89,90
52,11,55,89,91
52,11,55,90,89
52,11,55,91,92
53,11,55,90,90
54,11,55,93,90
54,11,55,93,90
54,11,55,92,90
54,11,56,92,91
53,11,56,91,89
54,11,56,91,89
54,11,55,90,90
54,11,56,91,90
54,11,55,91,88
53,11,55,87,88
54,11,55,91,90
54,11,56,92,91
54,11,56,92,90
54,11,55,88,90
54,11,55,90,89
54,11,55,88,91
54,11,55,87,90
53,11,55,90,89
53,11,55,89,91
52,11,55,92,91
52,11,55,92,89
53,10,56,92,92
52,11,54,90,92
53,11,54,88,91
53,11,55,90,91
53,11,55,92,91
54,11,55,90,93
53,11,54,92,94
52,11,55,91,90
52,11,55,89,92
53,11,55,89,90
52,11,55,89,89
52,11,54,87,90
52,11,54,87,94
52,11,55,88,92
52,11,54,88,87
53,11,54,87,90
53,10,54,91,90
52,11,53,89,88
52,11,54,90,88
52,11,55,92,93
53,11,55,91,91
53,10,55,90,89
53,10,55,91,93
53,10,55,90,90
53,10,55,91,90
54,11,56,88,90
54,11,55,89,90
53,10,55,92,91
54,10,56,90,87
54,10,56,89,88
54,10,57,90,90
54,10,56,89,90
54,10,57,87,90
54,10,57,89,91
54,10,57,91,90
54,11,57,91,89
54,10,57,93,90
55,10,56,90,90
55,10,56,89,87
54,10,56,89,87
54,10,56,88,89
55,10,56,87,90
54,10,55,86,90
54,10,55,88,90
54,10,55,92,91
54,10,55,90,90
54,10,55,92,92
54,11,55,92,93
54,10,56,94,91
54,10,55,92,91
54,10,56,91,93
54,10,56,90,91
54,10,56,89,88
54,10,55,92,88
54,10,56,92,90
54,10,55,92,87
54,10,56,87,88
54,11,56,91,91
54,11,56,91,91
54,11,56,90,90
54,11,56,88,89
54,11,56,89,90
54,11,55,88,86
54,11,56,90,87
54,11,56,92,86
54,11,56,91,90
54,11,56,90,90
54,11,56,92,90
54,11,56,91,89
54,11,56,91,87
54,11,56,91,89
54,11,56,90,90
53,11,56,90,91
53,11,56,88,90
53,11,56,88,89
53,11,56,89,91
52,11,56,90,89
52,11,56,88,92
52,11,57,91,89
52,12,56,87,87
52,12,56,87,89
52,12,56,89,89
52,12,56,89,92
52,12,56,90,89
52,12,56,90,89
53,12,57,91,92
53,13,56,92,92
53,12,56,88,89
54,12,56,90,91
54,12,56,92,90
54,13,56,87,90
54,13,56,91,93
54,12,56,94,97
54,13,56,91,95
53,13,56,89,90
53,13,56,86,87
53,13,56,89,87
53,14,56,92,88
53,14,55,92,86
53,14,55,89,87
53,14,55,89,85
53,13,56,90,88
53,13,56,90,86
53,14,55,88,86
54,14,55,90,89
54,13,56,93,93
54,13,55,90,91
54,13,56,91,91
53,14,55,92,96
53,14,55,89,89
53,14,55,85,87
53,14,55,87,90
53,14,55,91,92
53,14,55,92,89
53,14,55,90,88
54,14,55,90,90
54,14,55,91,92
54,14,55,90,90
54,14,55,92,91
54,14,55,89,90
54,14,55,86,91
54,14,54,88,93
54,13,54,88,96
54,13,55,89,93
54,13,54,87,93
53,13,54,87,95
53,13,55,92,89
53,13,55,93,87
53,13,55,93,88
53,13,55,92,88
52,13,55,93,89
52,13,55,92,89
53,13,55,93,90
53,13,55,93,92
53,13,54,90,89
54,13,54,91,90
54,14,55,92,89
54,14,55,90,89
55,13,55,91,90
54,14,55,92,90
54,14,54,89,90
55,13,54,90,91
54,13,54,91,92
54,13,55,89,89
55,13,55,89,89
55,13,55,91,92
55,13,54,89,88
55,14,54,90,90
55,14,54,94,90
54,14,54,92,89
54,14,53,91,89
54,14,53,91,92
54,14,54,90,94
54,14,54,89,92
54,14,54,88,92
54,14,54,88,91
54,14,53,90,91
54,14,54,90,91
53,14,54,92,90
53,14,53,89,87
53,14,53,89,87
53,14,53,89,85
53,14,53,91,89
53,14,53,89,93
53,14,53,90,90
53,14,53,90,89
53,14,53,90,93
53,14,54,90,91
53,14,55,91,89
52,14,55,91,90
53,14,54,89,91
52,14,55,88,90
52,14,55,90,91
52,14,55,91,93
52,14,55,90,91
53,14,55,90,90
53,14,54,89,90
53,14,55,89,89
53,15,55,89,89
52,14,55,91,89
52,15,56,94,88
52,15,56,92,87
51,15,55,87,87
51,15,55,89,89
51,15,56,90,90
51,15,56,91,91
51,15,56,90,89
52,15,56,90,93
52,15,56,94,92
52,15,55,91,91
53,15,55,86,89
53,15,54,90,87
53,15,55,88,87
53,15,55,86,87
53,15,55,85,90
52,14,55,90,90
52,14,54,92,91
52,14,53,92,91
53,15,54,94,92
53,15,55,92,91
53,15,55,91,92
53,15,55,90,92
52,15,55,91,91
52,15,54,88,94
52,15,55,90,90
52,15,55,90,91
52,15,55,90,92
52,15,55,90,91
52,15,55,90,90
52,15,55,87,88
52,15,54,91,87
52,15,54,90,88
52,15,54,91,91
52,15,54,92,91
53,15,55,90,89
53,15,55,87,88
53,15,55,90,89
53,15,55,87,86
54,15,55,87,89
53,15,55,91,94
53,15,55,91,95
53,15,55,92,90
53,16,55,91,89
53,15,55,92,91
52,15,56,86,89
52,15,56,85,89
52,15,56,88,90
52,15,56,91,91
52,15,56,91,92
52,16,56,90,88
52,15,55,89,92
52,15,56,91,90
52,15,55,90,88
52,15,55,89,89
52,15,56,91,88
52,15,56,89,90
52,15,56,91,91
52,15,55,92,88
52,16,55,93,90
52,15,55,92,92
52,15,56,91,92
53,15,55,93,91
53,15,56,90,88
53,15,55,90,90
54,15,54,90,93
54,15,54,91,88
54,15,55,85,88
54,15,55,88,90
54,14,55,91,92
55,15,55,90,92
55,15,55,91,89
55,15,55,93,90
55,15,54,93,89
55,15,52,90,89
55,14,53,89,90
55,14,53,92,91
55,14,54,91,88
56,14,54,87,87
55,13,53,92,88
55,13,50,91,89
55,13,46,89,90
55,13,44,89,91
55,13,41,93,92
55,13,35,90,91
54,13,30,89,88
55,13,25,88,85
55,13,20,89,83
56,13,17,92,84
56,12,13,87,82
56,12,10,89,82
56,12,10,89,83
56,11,9,92,79
55,10,8,89,77
55,10,8,93,82
55,10,8,91,88
55,9,9,90,90
54,7,6,92,96
55,1,5,96,107
54,1,10,97,106
54,2,9,89,94
54,5,6,83,90
55,8,7,85,89
55,13,9,89,90
55,19,12,88,91
54,30,15,90,89
55,43,20,90,87
55,49,31,92,87
55,54,36,92,87
55,54,50,92,88
56,55,53,95,20
54,56,55,95,-88
53,55,54,92,-95
54,56,55,90,-85
54,56,55,91,-84
52,56,55,95,-88
52,56,55,98,-92
52,55,54,107,-101
52,54,53,104,-104
53,56,52,99,-100
53,56,50,99,-103
54,53,48,102,-101
53,55,46,99,-100
52,54,36,96,-103
52,54,33,98,-101
52,54,26,100,-100
50,53,20,99,-100
51,51,17,98,-101
51,48,13,101,-100
51,46,12,99,-101
51,44,11,101,-102
52,42,10,102,-99
53,38,9,98,-99
52,30,8,97,-99
51,24,8,97,-99
52,20,9,99,-102
52,19,9,102,-99
52,18,10,104,-101
52,18,10,104,-102
51,18,12,103,-101
50,17,12,99,-100
50,15,10,96,-100
51,14,8,99,-99
52,14,7,104,-100
51,13,8,107,-102
50,12,9,103,-101
49,11,9,97,-98
51,10,9,93,-98
52,10,9,93,-96
52,10,9,97,-97
52,10,10,98,-98
51,10,10,97,-99
50,9,13,97,-98
49,9,16,95,-92
47,9,22,90,-79
48,9,24,88,40
48,9,24,83,93
48,9,23,81,95
48,9,21,86,89
48,10,18,91,80
48,11,18,95,75
48,12,14,99,77
48,16,10,108,84
48,22,9,107,89
48,28,9,97,90
48,36,9,94,89
47,43,9,91,87
46,49,9,91,86
47,53,8,92,86
47,55,9,92,86
47,56,8,88,86
48,56,9,91,88
49,55,9,94,88
49,55,9,94,92
49,55,9,91,91
49,55,9,89,90
49,56,9,89,87
49,56,10,92,89
49,56,10,92,91
49,56,11,92,92
49,56,12,92,89
49,56,16,91,91
49,56,19,93,90
49,55,23,92,90
49,55,33,87,90
49,55,38,87,89
49,55,38,87,89
49,55,44,88,85
49,54,50,94,28
48,54,52,97,-66
48,55,53,96,-98
47,55,53,98,-93
48,55,51,95,-91
48,54,41,100,-95
48,54,36,102,-98
48,53,28,99,-96
48,52,21,98,-98
48,52,17,98,-99
49,54,17,97,-101
49,54,11,102,-103
48,55,10,110,-106
47,54,9,109,-106
47,55,8,103,-103
47,55,9,100,-99
47,55,9,98,-99
47,55,8,95,-98
47,55,8,95,-99
47,54,8,99,-95
48,54,9,99,-95
48,53,9,100,-99
48,53,9,100,-98
48,53,8,99,-99
48,54,9,99,-99
48,54,11,98,-99
48,54,13,98,-98
48,53,22,99,-100
48,52,25,100,-101
49,51,31,99,-102
49,49,38,98,-101
49,41,44,100,-101
49,35,49,101,-98
49,31,53,102,-99
49,26,54,104,-98
49,21,54,100,-97
49,16,53,100,-99
49,13,53,101,-99
49,12,53,99,-102
49,11,53,100,-99
49,10,53,100,-102
49,10,54,98,-102
49,9,55,100,-94
49,9,55,100,-63
49,9,55,94,20
49,9,54,92,76
